1,2626.0,0.1645,2.188517190551758,simplemean,noattack
2,4970.0,0.3562,1.80324228515625,simplemean,noattack
3,6886.0,0.424,1.830101370239258,simplemean,noattack
4,9854.0,0.3547,1.8994480041503907,simplemean,noattack
5,12696.0,0.3541,1.798663671875,simplemean,noattack
6,14612.0,0.3398,1.9213470947265625,simplemean,noattack
7,17580.0,0.5372,1.3668007217407228,simplemean,noattack
8,20422.0,0.6157,1.2402523468017579,simplemean,noattack
9,22338.0,0.6337,1.0283363479614258,simplemean,noattack
10,25306.0,0.7278,0.8130495391845703,simplemean,noattack
11,28148.0,0.4844,1.696717953491211,simplemean,noattack
12,30064.0,0.6398,1.1190648666381835,simplemean,noattack
13,33032.0,0.4733,1.453853157043457,simplemean,noattack
14,35874.0,0.6802,0.8635702339172363,simplemean,noattack
15,37790.0,0.7836,0.6600314300537109,simplemean,noattack
16,40758.0,0.7761,0.6961754570007325,simplemean,noattack
17,43600.0,0.6654,1.2953541229248047,simplemean,noattack
18,45516.0,0.7746,0.675546694946289,simplemean,noattack
19,48484.0,0.7452,0.6731535621643067,simplemean,noattack
20,51326.0,0.7986,0.6141468215942383,simplemean,noattack
21,53242.0,0.8437,0.46412044982910156,simplemean,noattack
22,56210.0,0.8459,0.4520551052093506,simplemean,noattack
23,59052.0,0.8465,0.44762446479797363,simplemean,noattack
24,60968.0,0.837,0.46976043548583984,simplemean,noattack
25,63936.0,0.8936,0.35355144004821776,simplemean,noattack
26,66778.0,0.8439,0.43649323539733886,simplemean,noattack
27,68694.0,0.8774,0.37534147453308103,simplemean,noattack
28,71662.0,0.8981,0.3308403957366943,simplemean,noattack
29,74504.0,0.9088,0.3032939266204834,simplemean,noattack
30,76420.0,0.8913,0.3113688028335571,simplemean,noattack
31,79388.0,0.9127,0.27212793750762937,simplemean,noattack
32,82230.0,0.8926,0.31065805950164793,simplemean,noattack
33,84146.0,0.9152,0.26477575492858885,simplemean,noattack
34,87114.0,0.9129,0.26183020515441896,simplemean,noattack
35,89956.0,0.8491,0.4373629909515381,simplemean,noattack
36,91872.0,0.9083,0.25922495040893556,simplemean,noattack
37,94840.0,0.9233,0.23008686847686768,simplemean,noattack
38,97682.0,0.9228,0.23682693023681642,simplemean,noattack
39,99598.0,0.9209,0.2358968339920044,simplemean,noattack
40,102566.0,0.9217,0.22768153858184814,simplemean,noattack
41,105408.0,0.8989,0.2750632158279419,simplemean,noattack
42,107324.0,0.9248,0.21888672046661378,simplemean,noattack
43,110292.0,0.9232,0.21767279720306396,simplemean,noattack
44,113134.0,0.934,0.1994689257621765,simplemean,noattack
45,115050.0,0.9279,0.20798523082733153,simplemean,noattack
46,118018.0,0.9315,0.19562045793533325,simplemean,noattack
47,120860.0,0.9198,0.2248464838027954,simplemean,noattack
48,122776.0,0.9401,0.183556595993042,simplemean,noattack
49,125744.0,0.9303,0.19598867893218994,simplemean,noattack
50,128586.0,0.9249,0.2103146760940552,simplemean,noattack
51,130502.0,0.9334,0.18962621154785156,simplemean,noattack
52,133470.0,0.9376,0.17655702877044677,simplemean,noattack
53,136312.0,0.9328,0.1895728980064392,simplemean,noattack
54,138228.0,0.9448,0.1645984122276306,simplemean,noattack
55,141196.0,0.9383,0.1733335147857666,simplemean,noattack
56,144038.0,0.9209,0.21456999073028565,simplemean,noattack
57,145954.0,0.9349,0.17935393266677857,simplemean,noattack
58,148922.0,0.9413,0.1614557909011841,simplemean,noattack
59,151764.0,0.938,0.1706588152885437,simplemean,noattack
60,153680.0,0.9442,0.16144794673919677,simplemean,noattack
61,156648.0,0.9363,0.17016838159561157,simplemean,noattack
62,159490.0,0.9335,0.18353754987716675,simplemean,noattack
63,161406.0,0.9434,0.1597491626739502,simplemean,noattack
64,164374.0,0.9471,0.14643329448699952,simplemean,noattack
65,167216.0,0.9492,0.14958240690231323,simplemean,noattack
66,169132.0,0.9432,0.15706094465255738,simplemean,noattack
67,172100.0,0.9456,0.14645816354751587,simplemean,noattack
68,174942.0,0.9344,0.17241588459014892,simplemean,noattack
69,176858.0,0.9426,0.15472971658706666,simplemean,noattack
70,179826.0,0.9457,0.14463467416763306,simplemean,noattack
71,182668.0,0.9513,0.13714078421592713,simplemean,noattack
72,184584.0,0.9503,0.13925256128311156,simplemean,noattack
73,187552.0,0.9487,0.13791152839660645,simplemean,noattack
74,190394.0,0.9438,0.14881265091896057,simplemean,noattack
75,192310.0,0.9486,0.14091922349929809,simplemean,noattack
76,195278.0,0.95,0.13385350956916808,simplemean,noattack
77,198120.0,0.9542,0.1287937602519989,simplemean,noattack
78,200036.0,0.9495,0.13638216009140014,simplemean,noattack
79,203004.0,0.952,0.12585471782684327,simplemean,noattack
80,205846.0,0.9526,0.13063509907722473,simplemean,noattack
81,207762.0,0.9528,0.1288518391609192,simplemean,noattack
82,210730.0,0.9488,0.13222401309013368,simplemean,noattack
83,213572.0,0.9551,0.12641761803627014,simplemean,noattack
84,215488.0,0.9512,0.1298068353176117,simplemean,noattack
85,218456.0,0.9526,0.12216745085716248,simplemean,noattack
86,221298.0,0.9567,0.12205152525901794,simplemean,noattack
87,223214.0,0.9543,0.12488846273422241,simplemean,noattack
