1,4810.0,0.1985,2.157639944458008,simplemean,noattack
2,8994.0,0.2359,2.2511970611572267,simplemean,noattack
3,13324.0,0.2743,2.1923104583740236,simplemean,noattack
4,17696.0,0.4529,1.5645885681152343,simplemean,noattack
5,21993.0,0.3168,1.728177978515625,simplemean,noattack
6,26469.0,0.4203,1.7338232788085937,simplemean,noattack
7,31664.0,0.3102,1.8638482543945312,simplemean,noattack
8,35964.0,0.3992,1.6589438354492188,simplemean,noattack
9,40132.0,0.5044,1.468875880432129,simplemean,noattack
10,44521.0,0.5652,1.253469009399414,simplemean,noattack
11,48755.0,0.604,1.1335874267578125,simplemean,noattack
12,53388.0,0.6126,1.1225076782226562,simplemean,noattack
13,58203.0,0.6885,0.9098114715576172,simplemean,noattack
14,62868.0,0.7645,0.7223788429260254,simplemean,noattack
15,67085.0,0.7069,0.8665502487182617,simplemean,noattack
16,71486.0,0.8177,0.6019174850463868,simplemean,noattack
17,75708.0,0.8207,0.5721965057373047,simplemean,noattack
18,79980.0,0.7983,0.6242038871765136,simplemean,noattack
19,84472.0,0.8001,0.6426543342590332,simplemean,noattack
20,89788.0,0.7761,0.6215836105346679,simplemean,noattack
21,93947.0,0.8119,0.5843472709655761,simplemean,noattack
22,98235.0,0.8329,0.5123084800720215,simplemean,noattack
23,102482.0,0.8757,0.41990757026672365,simplemean,noattack
24,106858.0,0.8906,0.37298890266418455,simplemean,noattack
25,111430.0,0.8757,0.4069982334136963,simplemean,noattack
26,116595.0,0.8914,0.37004007110595705,simplemean,noattack
27,120930.0,0.8909,0.35986900978088376,simplemean,noattack
28,125064.0,0.8717,0.39200005226135254,simplemean,noattack
29,129498.0,0.8985,0.3413306491851807,simplemean,noattack
30,133695.0,0.8967,0.32900186500549317,simplemean,noattack
31,138341.0,0.903,0.3132423332214355,simplemean,noattack
32,143148.0,0.9136,0.29018226127624513,simplemean,noattack
33,147837.0,0.901,0.31242614669799806,simplemean,noattack
34,151984.0,0.9151,0.28608282527923584,simplemean,noattack
35,156293.0,0.9029,0.30364569053649904,simplemean,noattack
36,160669.0,0.9162,0.27532056159973145,simplemean,noattack
37,164936.0,0.9136,0.27273816452026367,simplemean,noattack
38,169412.0,0.9165,0.2747404582977295,simplemean,noattack
39,174715.0,0.9199,0.25684462432861327,simplemean,noattack
40,178908.0,0.9204,0.2565649486541748,simplemean,noattack
41,183084.0,0.922,0.24419179000854493,simplemean,noattack
42,187456.0,0.9124,0.2658717742919922,simplemean,noattack
43,191756.0,0.9277,0.23743318843841552,simplemean,noattack
44,196362.0,0.9195,0.2493030752182007,simplemean,noattack
45,201494.0,0.9272,0.23710353622436522,simplemean,noattack
46,205803.0,0.9279,0.22696303691864014,simplemean,noattack
47,210040.0,0.9134,0.26219719314575196,simplemean,noattack
48,214463.0,0.9232,0.2420501567840576,simplemean,noattack
49,218672.0,0.9247,0.22531749420166017,simplemean,noattack
50,222977.0,0.93,0.2187016944885254,simplemean,noattack
51,227466.0,0.9058,0.26709686698913576,simplemean,noattack
52,232727.0,0.9326,0.20968953399658202,simplemean,noattack
53,236911.0,0.9316,0.21832734613418578,simplemean,noattack
54,241241.0,0.9282,0.21357659797668457,simplemean,noattack
55,245613.0,0.9373,0.19984433698654175,simplemean,noattack
56,249910.0,0.9354,0.19811992664337158,simplemean,noattack
57,254386.0,0.9339,0.20402010354995728,simplemean,noattack
58,259581.0,0.938,0.19777446575164795,simplemean,noattack
59,263881.0,0.9302,0.2069520149230957,simplemean,noattack
60,268049.0,0.93,0.20168489360809327,simplemean,noattack
61,272438.0,0.9303,0.2102865713119507,simplemean,noattack
62,276672.0,0.9389,0.19080406436920166,simplemean,noattack
63,281305.0,0.9401,0.18891322832107543,simplemean,noattack
64,286120.0,0.9401,0.18815117664337158,simplemean,noattack
65,290785.0,0.9357,0.1934239743232727,simplemean,noattack
66,295002.0,0.9311,0.19855252361297607,simplemean,noattack
67,299403.0,0.9397,0.18177633361816406,simplemean,noattack
68,303625.0,0.9412,0.1715764447212219,simplemean,noattack
69,307897.0,0.9363,0.19218873691558838,simplemean,noattack
70,312389.0,0.935,0.19426975479125977,simplemean,noattack
71,317705.0,0.9408,0.17488677034378053,simplemean,noattack
72,321864.0,0.9432,0.1751767279624939,simplemean,noattack
73,326152.0,0.9351,0.1860412727355957,simplemean,noattack
74,330399.0,0.947,0.1628522472381592,simplemean,noattack
75,334775.0,0.9434,0.16492658443450928,simplemean,noattack
76,339347.0,0.9465,0.16439532299041748,simplemean,noattack
77,344512.0,0.9465,0.1617835012435913,simplemean,noattack
78,348847.0,0.9416,0.17131526279449463,simplemean,noattack
79,352981.0,0.9454,0.15848444976806642,simplemean,noattack
80,357415.0,0.9442,0.1694418056488037,simplemean,noattack
81,361612.0,0.9479,0.1574593723297119,simplemean,noattack
82,366258.0,0.9483,0.15164405097961425,simplemean,noattack
83,371065.0,0.9505,0.1455809555053711,simplemean,noattack
84,375754.0,0.9463,0.15961589126586914,simplemean,noattack
85,379901.0,0.9505,0.14665962796211243,simplemean,noattack
86,384210.0,0.9463,0.1546606743812561,simplemean,noattack
87,388586.0,0.9517,0.1451290240764618,simplemean,noattack
88,392853.0,0.9479,0.15229174547195434,simplemean,noattack
89,397329.0,0.9531,0.14158506355285644,simplemean,noattack
90,402632.0,0.9512,0.13940906205177306,simplemean,noattack
91,406825.0,0.9499,0.14656751317977906,simplemean,noattack
92,411001.0,0.9517,0.14162091822624207,simplemean,noattack
93,415373.0,0.9439,0.15881966037750245,simplemean,noattack
94,419673.0,0.9541,0.13423016757965087,simplemean,noattack
95,424279.0,0.9493,0.14629990873336793,simplemean,noattack
96,429411.0,0.9537,0.13528699717521667,simplemean,noattack
97,433720.0,0.9544,0.13336991443634033,simplemean,noattack
98,437957.0,0.9461,0.14656763348579407,simplemean,noattack
99,442380.0,0.9461,0.15558361463546752,simplemean,noattack
100,446589.0,0.9502,0.14262811918258667,simplemean,noattack
