1,0.1748,2.2242292724609376,simplemean,noattack
2,0.3479,2.068823162841797,simplemean,noattack
3,0.5275,1.9094410614013673,simplemean,noattack
4,0.6361,1.7326316040039063,simplemean,noattack
1,0.1748,2.2234554473876953,simplemean,noattack
2,0.3499,2.068630386352539,simplemean,noattack
3,0.5283,1.9085654052734375,simplemean,noattack
4,0.6367,1.7317457763671875,simplemean,noattack
5,0.6896,1.54748701171875,simplemean,noattack
6,0.723,1.3711225494384767,simplemean,noattack
7,0.7594,1.213934262084961,simplemean,noattack
8,0.7822,1.0815397552490233,simplemean,noattack
9,0.8008,0.9726160888671875,simplemean,noattack
10,0.813,0.8848758453369141,simplemean,noattack
11,0.8232,0.8138079742431641,simplemean,noattack
12,0.8344,0.7554009597778321,simplemean,noattack
13,0.8414,0.7067459571838379,simplemean,noattack
14,0.8477,0.6658243919372558,simplemean,noattack
15,0.8526,0.631164208984375,simplemean,noattack
16,0.8568,0.6013091354370117,simplemean,noattack
17,0.8606,0.5756520393371583,simplemean,noattack
18,0.8638,0.553021435546875,simplemean,noattack
19,0.8663,0.5330671051025391,simplemean,noattack
20,0.8698,0.5153598686218261,simplemean,noattack
21,0.8716,0.49965357971191404,simplemean,noattack
22,0.8739,0.48547516021728515,simplemean,noattack
23,0.8764,0.4726325843811035,simplemean,noattack
24,0.8786,0.4611049991607666,simplemean,noattack
25,0.881,0.4505389621734619,simplemean,noattack
26,0.8828,0.4408991310119629,simplemean,noattack
27,0.8851,0.43198719024658205,simplemean,noattack
28,0.8866,0.42403718948364255,simplemean,noattack
1,0.1757,2.223860250854492,simplemean,noattack
2,0.3526,2.0690170379638673,simplemean,noattack
3,0.5282,1.9088259735107422,simplemean,noattack
4,0.6346,1.7322051361083985,simplemean,noattack
5,0.6887,1.5476678253173828,simplemean,noattack
6,0.7228,1.3715417083740233,simplemean,noattack
7,0.7622,1.2137466186523438,simplemean,noattack
8,0.7833,1.0815973220825195,simplemean,noattack
9,0.8,0.9727295593261719,simplemean,noattack
10,0.8131,0.8851022048950196,simplemean,noattack
11,0.8232,0.8138446563720703,simplemean,noattack
12,0.8336,0.7551206123352051,simplemean,noattack
13,0.843,0.7068720245361328,simplemean,noattack
14,0.8472,0.6657502265930175,simplemean,noattack
15,0.8521,0.6310210922241211,simplemean,noattack
16,0.8568,0.6013454818725585,simplemean,noattack
17,0.8611,0.5754579292297364,simplemean,noattack
18,0.8631,0.5531128952026367,simplemean,noattack
19,0.8662,0.5333346519470215,simplemean,noattack
20,0.8694,0.5154113906860351,simplemean,noattack
21,0.8715,0.4995417549133301,simplemean,noattack
22,0.8729,0.48565318450927736,simplemean,noattack
23,0.8765,0.4725578819274902,simplemean,noattack
24,0.8785,0.4613676120758057,simplemean,noattack
25,0.8812,0.4507036014556885,simplemean,noattack
26,0.8824,0.4408791778564453,simplemean,noattack
27,0.8845,0.4321982650756836,simplemean,noattack
28,0.8868,0.4241450241088867,simplemean,noattack
1,0.1745,2.224193130493164,simplemean,noattack
2,0.3486,2.06862102355957,simplemean,noattack
3,0.5261,1.9092815643310548,simplemean,noattack
4,0.6346,1.7320592803955077,simplemean,noattack
5,0.689,1.5477955810546875,simplemean,noattack
6,0.7241,1.3712413146972657,simplemean,noattack
7,0.7579,1.2141697769165039,simplemean,noattack
8,0.7838,1.0822399795532227,simplemean,noattack
9,0.7998,0.9736266189575196,simplemean,noattack
10,0.8138,0.885372752380371,simplemean,noattack
11,0.8243,0.8139233200073243,simplemean,noattack
12,0.8333,0.75497007522583,simplemean,noattack
13,0.8414,0.7066307418823242,simplemean,noattack
14,0.8469,0.6660749870300293,simplemean,noattack
15,0.8528,0.631332447052002,simplemean,noattack
16,0.8567,0.6013909385681152,simplemean,noattack
17,0.8601,0.5757187774658203,simplemean,noattack
18,0.863,0.5529851753234863,simplemean,noattack
19,0.8668,0.5329939964294433,simplemean,noattack
20,0.8693,0.515374114227295,simplemean,noattack
21,0.8729,0.499377059173584,simplemean,noattack
22,0.8738,0.48571781997680663,simplemean,noattack
23,0.8765,0.4726368453979492,simplemean,noattack
24,0.8785,0.46126526489257813,simplemean,noattack
1,0.174,2.224397283935547,simplemean,noattack
2,0.3497,2.068355239868164,simplemean,noattack
3,0.5285,1.9091758728027344,simplemean,noattack
4,0.6336,1.732031021118164,simplemean,noattack
5,0.6885,1.5477574798583984,simplemean,noattack
6,0.7238,1.3708484634399414,simplemean,noattack
7,0.7596,1.2141105316162109,simplemean,noattack
8,0.7839,1.0814975234985351,simplemean,noattack
9,0.8006,0.9732245391845703,simplemean,noattack
10,0.8135,0.8849367904663086,simplemean,noattack
11,0.8248,0.8135717910766601,simplemean,noattack
12,0.8338,0.7551590087890625,simplemean,noattack
13,0.8429,0.7064992553710937,simplemean,noattack
14,0.8465,0.6658377616882324,simplemean,noattack
15,0.8522,0.6312491310119629,simplemean,noattack
16,0.8575,0.6014804016113281,simplemean,noattack
17,0.8605,0.5755945602416992,simplemean,noattack
18,0.8631,0.5531757293701172,simplemean,noattack
19,0.8661,0.5331031326293946,simplemean,noattack
20,0.869,0.5154173629760742,simplemean,noattack
21,0.8715,0.49966507949829103,simplemean,noattack
22,0.8736,0.48545304489135743,simplemean,noattack
23,0.8769,0.4725894493103027,simplemean,noattack
24,0.8787,0.4612110767364502,simplemean,noattack
25,0.8807,0.4506779758453369,simplemean,noattack
26,0.8822,0.441048486328125,simplemean,noattack
27,0.8849,0.43224380836486814,simplemean,noattack
1,0.1745,2.224174661254883,simplemean,noattack
2,0.3506,2.068710601806641,simplemean,noattack
3,0.5252,1.9092614654541016,simplemean,noattack
4,0.6349,1.7322767303466797,simplemean,noattack
5,0.6883,1.547984915161133,simplemean,noattack
6,0.7235,1.3711683898925782,simplemean,noattack
7,0.7582,1.21398388671875,simplemean,noattack
8,0.7834,1.0819124588012696,simplemean,noattack
9,0.8011,0.9728413558959961,simplemean,noattack
10,0.8137,0.8853008316040039,simplemean,noattack
11,0.8236,0.8139414810180664,simplemean,noattack
12,0.8345,0.7550521949768066,simplemean,noattack
13,0.8405,0.7066321899414062,simplemean,noattack
14,0.8471,0.6658163429260254,simplemean,noattack
15,0.8521,0.6312132514953613,simplemean,noattack
16,0.8578,0.6012979743957519,simplemean,noattack
17,0.8602,0.5756963005065918,simplemean,noattack
18,0.8641,0.5530581703186035,simplemean,noattack
19,0.8666,0.5331405342102051,simplemean,noattack
20,0.8696,0.5154597702026367,simplemean,noattack
21,0.8713,0.49979335556030274,simplemean,noattack
22,0.8737,0.48562878494262696,simplemean,noattack
23,0.8761,0.472620280456543,simplemean,noattack
24,0.8788,0.4611723155975342,simplemean,noattack
25,0.8814,0.45067013549804685,simplemean,noattack
26,0.8833,0.4409157169342041,simplemean,noattack
27,0.8842,0.43211110649108886,simplemean,noattack
28,0.8873,0.4239237579345703,simplemean,noattack
1,0.1739,2.2243754425048827,simplemean,noattack
2,0.3487,2.068635107421875,simplemean,noattack
3,0.5279,1.908918978881836,simplemean,noattack
4,0.6368,1.732510025024414,simplemean,noattack
5,0.6897,1.5478104217529296,simplemean,noattack
6,0.7231,1.371211328125,simplemean,noattack
7,0.7575,1.2140981292724609,simplemean,noattack
8,0.785,1.0811961410522462,simplemean,noattack
9,0.7996,0.9732487106323242,simplemean,noattack
10,0.8119,0.8851793502807617,simplemean,noattack
11,0.8245,0.8136084182739258,simplemean,noattack
12,0.834,0.7552001655578613,simplemean,noattack
13,0.8425,0.706602766418457,simplemean,noattack
14,0.8469,0.6657676612854004,simplemean,noattack
15,0.8521,0.6311895469665527,simplemean,noattack
16,0.8564,0.601216293334961,simplemean,noattack
17,0.8605,0.5755410339355469,simplemean,noattack
18,0.8633,0.5528626434326172,simplemean,noattack
19,0.8662,0.5332008209228516,simplemean,noattack
20,0.869,0.5154877639770508,simplemean,noattack
